name,edition,condition,language,price_eur,quantity,total_value,id_carta
Acechadora de Llanowar,Dominaria Unida,NM,Español,0.05,2,0.1,11
Acuífero contaminado,Dominaria Unida,NM,Español,0.9,1,0.9,20
Afanar,Dominaria Unida,NM,Español,0.1,2,0.2,23
Afluente fundido,Dominaria Unida,NM,Español,0.25,4,1.0,24
Alas rotas,Dominaria Unida,NM,Español,0.05,3,0.15,36
Ancestro barbamusgosa,Dominaria Unida,NM,Español,0.05,2,0.1,53
Arena de la Fortaleza,Dominaria Unida,NM,Español,0.2,2,0.4,80
Arrastrar a las profundidades,Dominaria Unida,NM,Español,0.2,1,0.2,91
Arrastrar a las profundidades,Dominaria Unida,NM,Inglés,0.2,1,0.2,91
"Astor, portador de hojas",Dominaria Unida,NM,Inglés,0.3,2,0.6,110
Barricada quejumbrosa,Dominaria Unida,NM,Español,0.05,1,0.05,130
Bendición de la furia de batalla,Dominaria Unida,NM,Español,0.1,1,0.1,138
Bortuk Sonahuesos,Dominaria Unida,NM,Español,0.05,1,0.05,149
Bosque (V.4),Dominaria Unida,NM,Español,1.0,1,1.0,154
Caballero de la sombra del ocaso,Dominaria Unida,NM,Español,0.2,4,0.8,172
Canalizador de éter,Dominaria Unida,NM,Español,0.4,4,1.6,188
Capellán alasetéreas,Dominaria Unida,NM,Español,0.2,2,0.4,197
Cenagal embrujado,Dominaria Unida,NM,Español,0.4,1,0.4,226
Ciénaga geotérmica,Dominaria Unida,NM,Español,0.2,4,0.8,238
Ciénaga geotérmica,Dominaria Unida,NM,Español,0.4,1,0.4,238
Coletazo,Dominaria Unida,NM,Español,0.2,1,0.2,243
Colonia de coral,Dominaria Unida,NM,Español,0.05,1,0.05,245
Contenedor de la plaga,Dominaria Unida,NM,Español,0.05,1,0.05,261
Cresta boscosa,Dominaria Unida,NM,Español,0.2,1,0.2,280
Cría de dragón,Dominaria Unida,NM,Español,0.05,1,0.05,284
Cría de dragón,Dominaria Unida,NM,Inglés,0.03,1,0.03,284
Cíclope lanzador,Dominaria Unida,NM,Español,0.05,1,0.05,299
Códice de Jodah,Dominaria Unida,NM,Español,0.13,2,0.26,300
Códice de Jodah,Dominaria Unida,NM,Español,0.2,1,0.2,300
Descarga de rayos,Dominaria Unida,NM,Español,0.2,2,0.4,322
Descarga de rayos,Dominaria Unida,NM,Español,0.14,4,0.56,322
Desprecio de Ertai,Dominaria Unida,NM,Español,0.1,4,0.4,335
Devastadora shivana,Dominaria Unida,NM,Español,3.0,1,3.0,343
Dobleinfierno,Dominaria Unida,NM,Español,0.2,1,0.2,356
Durmiente benalita,Dominaria Unida,NM,Español,0.1,2,0.2,373
Durmiente evolucionado,Dominaria Unida,NM,Español,0.4,1,0.4,374
Durmiente evolucionado,Dominaria Unida,NM,Inglés,0.4,1,0.4,374
Ejemplar de Serra,Dominaria Unida,NM,Inglés,4.5,1,4.5,383
El tratado de Semillaclima,Dominaria Unida,NM,Inglés,0.2,1,0.2,390
Entusiasmo ante la posibilidad,Dominaria Unida,NM,Español,0.05,1,0.05,406
Escrutinio de plata,Dominaria Unida,NM,Español,0.5,1,0.5,418
Esfinge de los cielos despejados,Dominaria Unida,NM,Español,0.24,1,0.24,419
Esparcir la esencia,Dominaria Unida,NM,Español,0.05,2,0.1,426
Experta de Sengir,Dominaria Unida,NM,Español,0.05,2,0.1,441
Explorar lo salvaje,Dominaria Unida,NM,Español,0.05,1,0.05,444
Fuerza de la Coalición,Dominaria Unida,NM,Español,0.05,1,0.05,480
Fundación del Tercer Camino,Dominaria Unida,NM,Español,0.3,4,1.2,483
"Garna, puñosangriento de Keld",Dominaria Unida,NM,Español,0.15,1,0.15,496
Gruta de cristal,Dominaria Unida,NM,Español,0.11,2,0.22,510
Guardiana de Nueva Benalia,Dominaria Unida,NM,Español,0.22,1,0.22,516
Hacer polvo,Dominaria Unida,NM,Español,0.2,4,0.8,522
Hacer polvo,Dominaria Unida,NM,Inglés,0.2,1,0.2,522
Himno de batalla de Hurloon,Dominaria Unida,NM,Español,0.1,1,0.1,540
Iconoclasta de Yavimaya,Dominaria Unida,NM,Español,0.1,1,0.1,555
Impulso,Dominaria Unida,NM,Español,0.1,5,0.5,558
Infantería electrostática,Dominaria Unida,NM,Español,0.2,1,0.2,563
Inspección de Pies de Fango,Dominaria Unida,NM,Español,0.08,3,0.24,569
Instigadora de Radha,Dominaria Unida,NM,Español,0.12,1,0.12,571
Investigación de combate,Dominaria Unida,NM,Español,0.3,1,0.3,594
Iracundo pirexiano,Dominaria Unida,NM,Español,0.05,1,0.05,602
Islote enredado,Dominaria Unida,NM,Inglés,0.25,1,0.25,606
"Ivy, robahechizos jubilosa",Dominaria Unida,NM,Español,0.3,1,0.3,608
"Jhoira, innovadora atemporal",Dominaria Unida,NM,Español,0.2,1,0.2,613
La guerra de los dragones ancianos,Dominaria Unida,NM,Español,0.33,1,0.33,638
La guerra de los dragones ancianos,Dominaria Unida,NM,Español,0.43,1,0.43,638
"Lagomos, mano del odio",Dominaria Unida,NM,Español,0.15,1,0.15,648
Lhurgoyf de Urborg,Dominaria Unida,NM,Español,0.34,1,0.34,666
Litoral idílico,Dominaria Unida,NM,Español,0.2,2,0.4,670
Llamabestias quirion,Dominaria Unida,NM,Español,0.3,1,0.3,672
Llamabestias quirion,Dominaria Unida,NM,Español,0.6,1,0.6,672
Llamabestias quirion,Dominaria Unida,NM,Inglés,0.6,1,0.6,672
Llamabestias quirion,Dominaria Unida,NM,Inglés,0.3,1,0.3,672
Llamada del capitán,Dominaria Unida,NM,Español,0.1,1,0.1,674
Mano de martillo,Dominaria Unida,NM,Español,0.05,1,0.05,703
"Meria, erudita de la antigüedad",Dominaria Unida,NM,Español,0.2,2,0.4,715
"Meria, erudita de la antigüedad",Dominaria Unida,NM,Inglés,0.2,1,0.2,715
Miasma asfixiante,Dominaria Unida,NM,Español,0.08,1,0.08,721
Migración de la manada,Dominaria Unida,NM,Español,0.2,1,0.2,726
Montaña (V.4),Dominaria Unida,NM,Español,1.0,1,1.0,739
Muro de enredaderas florífero,Dominaria Unida,NM,Español,0.1,2,0.2,747
Muro de la Academia,Dominaria Unida,NM,Español,0.05,1,0.05,748
"Nael, aeronauta de avizoas",Dominaria Unida,NM,Español,0.05,1,0.05,752
"Najal, el Corredor de Tormentas",Dominaria Unida,NM,Inglés,0.05,1,0.05,754
Necromasa retorcida,Dominaria Unida,NM,Español,0.1,1,0.1,757
Negar,Dominaria Unida,NM,Español,0.1,2,0.2,765
Pacificador ungido,Dominaria Unida,NM,Español,0.5,3,1.5,797
Pantano (V.4),Dominaria Unida,NM,Inglés,1.0,1,1.0,806
Pixie ilusionista,Dominaria Unida,NM,Español,0.05,1,0.05,827
Plaza de los héroes,Dominaria Unida,NM,Español,5.6,1,5.6,832
Plegaria vinculante,Dominaria Unida,NM,Español,0.1,1,0.1,833
Poderío de Gaia,Dominaria Unida,NM,Español,0.05,2,0.1,834
Polluelo de fénix,Dominaria Unida,NM,Español,0.4,4,1.6,835
Polluelo de fénix,Dominaria Unida,NM,Inglés,0.4,1,0.4,835
Portavoz elemental de Llanowar,Dominaria Unida,NM,Inglés,0.2,1,0.2,838
Profanador de la fe,Dominaria Unida,NM,Español,0.32,2,0.64,849
Profanadora de sueños,Dominaria Unida,NM,Español,0.3,1,0.3,850
"Radha, señora guerrera de la Coalición",Dominaria Unida,NM,Español,0.05,1,0.05,871
"Raff, partidario del Vientoligero",Dominaria Unida,NM,Español,0.05,1,0.05,872
Recluta sectario,Dominaria Unida,NM,Español,0.2,2,0.4,889
Regreso pavoroso de Trenzas,Dominaria Unida,NM,Español,0.12,3,0.36,903
Reina Allenal de Ruadach,Dominaria Unida,NM,Español,0.1,1,0.1,904
Reposesión de Urborg,Dominaria Unida,NM,Español,0.1,3,0.3,912
Reposesión de Urborg,Dominaria Unida,NM,Español,0.15,1,0.15,912
"Rona, fiel de Sheoldred",Dominaria Unida,NM,Español,0.08,1,0.08,933
"Rulik Mons, jefa del barracón",Dominaria Unida,NM,Español,0.05,2,0.1,941
Sabotaje agresivo,Dominaria Unida,NM,Español,0.05,1,0.05,952
Sacerdote del rito de la sombra,Dominaria Unida,NM,Español,0.2,1,0.2,956
"Shanna, hoja purificadora",Dominaria Unida,NM,Inglés,0.4,1,0.4,982
Surgir del mar,Dominaria Unida,NM,Español,0.15,3,0.45,1004
Tablilla inscrita,Dominaria Unida,NM,Español,0.1,1,0.1,1011
Tomar el escudo,Dominaria Unida,NM,Español,0.05,1,0.05,1034
Transformación caótica,Dominaria Unida,NM,Español,0.1,1,0.1,1051
Trasgo germinante,Dominaria Unida,NM,Español,0.05,1,0.05,1052
Trasgo recolector,Dominaria Unida,NM,Español,0.05,1,0.05,1053
Urza reúne a los Titanes,Dominaria Unida,NM,Español,0.12,1,0.12,1070
Viuda verde de Llanowar,Dominaria Unida,NM,Español,0.2,1,0.2,1099
Yotia declara la guerra,Dominaria Unida,NM,Español,0.1,2,0.2,1111
Altar de transmutación,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,45
Alzar el vuelo,La Guerra de los Hermanos,NM,Español,0.08,3,0.24,48
Araña pescadora celeste,La Guerra de los Hermanos,NM,Español,0.12,2,0.24,75
Armadura de maderapálida,La Guerra de los Hermanos,NM,Español,0.12,2,0.24,86
Arquitecta de tópteros,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,89
"Ashnod, mecánica de la carne",La Guerra de los Hermanos,NM,Español,0.2,1,0.2,106
Bosque (V.2),La Guerra de los Hermanos,NM,Español,0.23,1,0.23,152
Carnicero bélico,La Guerra de los Hermanos,NM,Español,0.05,1,0.05,203
Carrera armamentística,La Guerra de los Hermanos,NM,Español,0.08,2,0.16,205
Centinela espectral,La Guerra de los Hermanos,NM,Inglés,0.24,1,0.24,230
Centinela espectral,La Guerra de los Hermanos,NM,Español,0.15,2,0.3,230
Conclusión macabra,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,253
Consagradora gorgoteante,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,256
Contraemboscada,La Guerra de los Hermanos,NM,Español,0.23,3,0.69,263
Contragolpe mortal,La Guerra de los Hermanos,NM,Español,0.05,1,0.05,264
Corromper,La Guerra de los Hermanos,NM,Español,0.04,2,0.08,275
Desaparecer de la historia,La Guerra de los Hermanos,NM,Español,0.73,1,0.73,320
Desencantar,La Guerra de los Hermanos,NM,Español,0.05,3,0.15,327
Discípulos de Gix,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,348
Disidente yotiano,La Guerra de los Hermanos,NM,Español,0.1,2,0.2,349
Disparo abatidor,La Guerra de los Hermanos,NM,Inglés,0.1,1,0.1,351
"Drafna, fundador de Lat-Nam",La Guerra de los Hermanos,NM,Inglés,0.32,1,0.32,364
"Drafna, fundador de Lat-Nam",La Guerra de los Hermanos,NM,Español,0.35,1,0.35,364
"Dragón mecánico pirexiano // Mishra, en manos de Pirexia",La Guerra de los Hermanos,NM,Inglés,0.8,1,0.8,367
El Ancla Temporal,La Guerra de los Hermanos,NM,Español,0.21,1,0.21,384
El Ancla Temporal,La Guerra de los Hermanos,NM,Español,0.2,1,0.2,384
En la trinchera,La Guerra de los Hermanos,NM,Inglés,0.75,1,0.75,395
Entrega fatídica,La Guerra de los Hermanos,NM,Inglés,0.2,1,0.2,405
Entrega fatídica,La Guerra de los Hermanos,NM,Español,0.15,2,0.3,405
Estallido en la excavación,La Guerra de los Hermanos,NM,Español,0.04,1,0.04,430
Evangelista de síntesis,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,438
Fabricabaterías,La Guerra de los Hermanos,NM,Español,0.05,1,0.05,449
Fauceniza gigante,La Guerra de los Hermanos,NM,Inglés,0.2,1,0.2,458
Fauceniza gigante,La Guerra de los Hermanos,NM,Español,0.12,1,0.12,458
"Feldon, excavador de Rónom",La Guerra de los Hermanos,NM,Inglés,0.5,3,1.5,462
Flujo de conocimiento,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,470
Fractura de la piedra de poder,La Guerra de los Hermanos,NM,Español,0.05,2,0.1,474
Fundición de Mishra,La Guerra de los Hermanos,NM,Español,0.4,1,0.4,484
Guardia de la cueva su-chi,La Guerra de los Hermanos,NM,Español,0.1,4,0.4,513
Heroína de las dunas,La Guerra de los Hermanos,NM,Español,0.05,1,0.05,535
"Hurkyl, maga experta",La Guerra de los Hermanos,NM,Inglés,0.15,1,0.15,552
"Hurkyl, maga experta",La Guerra de los Hermanos,NM,Español,0.11,1,0.11,552
Infiltrada de Gix,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,564
Ingenieras de arbalestas,La Guerra de los Hermanos,NM,Español,0.05,1,0.05,565
Ingeniero de piedras de poder,La Guerra de los Hermanos,NM,Español,0.04,2,0.08,566
Intervención de Ashnod,La Guerra de los Hermanos,NM,Español,0.1,5,0.5,575
Isla (V.2),La Guerra de los Hermanos,NM,Español,0.2,1,0.2,604
La caída de Kroog,La Guerra de los Hermanos,NM,Español,0.04,1,0.04,636
Lección severa,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,663
"Loran, discípula de la historia",La Guerra de los Hermanos,NM,Español,0.1,1,0.1,683
Mandato de Kayla,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,698
Mandato de Kayla,La Guerra de los Hermanos,NM,Inglés,0.15,1,0.15,698
Mandato de Titania,La Guerra de los Hermanos,NM,Español,0.5,1,0.5,699
Matriz de la simetría,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,709
Mensajero de combate,La Guerra de los Hermanos,NM,Inglés,0.1,1,0.1,713
Mensajero de combate,La Guerra de los Hermanos,NM,Español,0.1,3,0.3,713
Mesa de investigación de Mishra,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,717
Mesa de investigación de Mishra,La Guerra de los Hermanos,NM,Inglés,0.15,1,0.15,717
Mestizo chatarreño,La Guerra de los Hermanos,NM,Español,0.4,1,0.4,719
Metamorfo corpulento,La Guerra de los Hermanos,NM,Español,0.2,1,0.2,720
"Mishra, excavador prodigioso",La Guerra de los Hermanos,NM,Español,0.1,1,0.1,730
Montaña (V.2),La Guerra de los Hermanos,NM,Inglés,0.2,1,0.2,737
Nadie se queda atrás,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,751
Negociación hostil,La Guerra de los Hermanos,NM,Inglés,0.3,2,0.6,766
Niebla de guerra,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,770
Niebla de guerra,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,770
Oficial de alistamiento,La Guerra de los Hermanos,NM,Español,0.12,1,0.12,786
Operario de la torre,La Guerra de los Hermanos,NM,Español,0.05,1,0.05,791
Organizar,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,793
Pantano (V.2),La Guerra de los Hermanos,NM,Español,0.2,1,0.2,804
Rechazo de Urza,La Guerra de los Hermanos,NM,Español,0.1,2,0.2,887
Reconstrucción de Kayla,La Guerra de los Hermanos,NM,Español,0.24,1,0.24,890
Red estática,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,893
Reina Kayla bin-Kroog,La Guerra de los Hermanos,NM,Español,0.12,1,0.12,905
Remordimiento abrumador,La Guerra de los Hermanos,NM,Inglés,0.2,1,0.2,908
Remordimiento abrumador,La Guerra de los Hermanos,NM,Español,0.15,3,0.45,908
Reparar y recargar,La Guerra de los Hermanos,NM,Español,0.1,2,0.2,910
Reutilizar,La Guerra de los Hermanos,NM,Español,0.2,3,0.6,917
Ritualista brote lúgubre,La Guerra de los Hermanos,NM,Inglés,0.2,1,0.2,926
Rivalidad fraternal,La Guerra de los Hermanos,NM,Español,0.03,1,0.03,927
Ráfaga pírrica,La Guerra de los Hermanos,NM,Español,0.1,2,0.2,946
Salón de Tagsin,La Guerra de los Hermanos,NM,Español,0.25,1,0.25,966
Secuelas de la calamidad,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,975
Simulacro simiesco,La Guerra de los Hermanos,NM,Español,0.2,1,0.2,989
Sombra de la miseria,La Guerra de los Hermanos,NM,Inglés,0.3,1,0.3,996
Talacunas,La Guerra de los Hermanos,NM,Inglés,0.1,1,0.1,1013
Talacunas,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,1013
Tocasia's Dig Site,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,1032
Tocasia's Dig Site,La Guerra de los Hermanos,NM,Español,0.2,1,0.2,1032
Toro fortachón de Penregon,La Guerra de los Hermanos,NM,Español,0.05,1,0.05,1042
Tóptero avistador,La Guerra de los Hermanos,NM,Español,0.05,1,0.05,1063
Tóptero reconstruido,La Guerra de los Hermanos,NM,Español,0.1,1,0.1,1064
Unión del Tercer Camino,La Guerra de los Hermanos,NM,Español,0.1,2,0.2,1069
Unión del Tercer Camino,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,1069
"Urza, prodigio de las piedras",La Guerra de los Hermanos,NM,Español,0.1,1,0.1,1071
Vigilancia thran,La Guerra de los Hermanos,NM,Español,0.1,2,0.2,1092
Yotiano de primera línea,La Guerra de los Hermanos,NM,Español,0.17,3,0.51,1112
Yotiano de primera línea,La Guerra de los Hermanos,NM,Inglés,0.15,1,0.15,1112
Última meditación de Hurkyl,La Guerra de los Hermanos,NM,Español,0.15,1,0.15,1122
Acechadora ruinárbol,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,12
Acondicionadora de Unctus,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,17
Adivina iridiscente,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,22
Agitador aserrador,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,26
Agitador cacofónico,Pirexia: Todos serán uno,NM,Español,0.3,1,0.3,27
Ajusticiador con quijadas,Pirexia: Todos serán uno,NM,Español,0.15,1,0.15,30
Alabarda de hexoro,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,33
Alteración planar,Pirexia: Todos serán uno,NM,Español,0.15,1,0.15,46
Apoteosis llameante,Pirexia: Todos serán uno,NM,Español,0.15,4,0.6,68
Apoteosis llameante,Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,68
Asalto nocivo,Pirexia: Todos serán uno,NM,Español,0.15,2,0.3,99
Ascenso del aspirante,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,102
Asolador veleidoso,Pirexia: Todos serán uno,NM,Español,0.3,1,0.3,107
Aspirante filoinjerto,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,108
Aspirante taimada,Pirexia: Todos serán uno,NM,Español,0.14,1,0.14,109
Atlas pirexiano,Pirexia: Todos serán uno,NM,Español,0.1,4,0.4,111
Augurio experimental,Pirexia: Todos serán uno,NM,Español,0.34,3,1.02,112
Basilisco escupeicor,Pirexia: Todos serán uno,NM,Inglés,0.15,1,0.15,132
Bombacráneo de la Basílica,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,144
Bombacráneo del Dros,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,145
Bombacráneo del Horno,Pirexia: Todos serán uno,NM,Español,0.05,2,0.1,146
Bombacráneo del Laberinto,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,147
Bombacráneo quirúrgica,Pirexia: Todos serán uno,NM,Español,0.1,3,0.3,148
Bosque (V.1),Pirexia: Todos serán uno,NM,Español,0.1,3,0.3,151
Bosque (V.1),Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,151
Bosque (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,1,0.2,151
Cantaesporas adaptativa,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,192
Carga voltaica,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,202
Caída de Vraska,Pirexia: Todos serán uno,NM,Español,0.15,2,0.3,223
Centinela cefalópodo,Pirexia: Todos serán uno,NM,Español,0.06,2,0.12,227
Coacción,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,240
Colibrí retumbante,Pirexia: Todos serán uno,NM,Español,0.1,3,0.3,244
Comunión necrógena,Pirexia: Todos serán uno,NM,Español,0.15,4,0.6,251
Comunión necrógena,Pirexia: Todos serán uno,NM,Español,0.3,1,0.3,251
Conclusiones del viviseccionador,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,252
Consulta infecciosa,Pirexia: Todos serán uno,NM,Español,0.2,4,0.8,259
Contra todo pronóstico,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,262
Coro reptante,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,271
Corte de hexoro,Pirexia: Todos serán uno,NM,Español,0.04,5,0.2,276
Cronista del cenit,Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,282
Cuaderno de trabajo de Tamiyo,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,286
Cultivador de oxihiedra,Pirexia: Todos serán uno,NM,Español,0.05,2,0.1,293
Curiosidad distorsionada,Pirexia: Todos serán uno,NM,Español,0.15,3,0.45,295
Defensora pirexiana,Pirexia: Todos serán uno,NM,Inglés,3.0,2,6.0,308
Demolición jubilosa,Pirexia: Todos serán uno,NM,Español,0.5,2,1.0,312
Depósito de generación,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,317
Desvanecerse en la eternidad,Pirexia: Todos serán uno,NM,Español,0.04,2,0.08,339
Devastador corteceniza,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,342
Dosis hipnotizante,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,361
Draco arrastrero,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,363
"Drivnod, dominus de la masacre",Pirexia: Todos serán uno,NM,Inglés,5.0,1,5.0,371
El Sylex de Filigrana,Pirexia: Todos serán uno,NM,Español,0.5,2,1.0,387
Embestida acorazada,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,394
Enfermera de la plaga,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,399
Engendrador ardiente,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,400
Engendrador ardiente,Pirexia: Todos serán uno,NM,Español,0.15,1,0.15,400
Enramada carnívora,Pirexia: Todos serán uno,NM,Español,0.15,2,0.3,402
Entusiasmo ante la posibilidad,Pirexia: Todos serán uno,NM,Inglés,0.1,1,0.1,406
Entusiasmo ante la posibilidad,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,406
Esquife esquelético,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,428
Evangelista de la vivisección,Pirexia: Todos serán uno,NM,Español,0.06,1,0.06,437
"Ezuri, acechador de las esferas",Pirexia: Todos serán uno,NM,Español,0.4,1,0.4,448
Fanática de porcelana,Pirexia: Todos serán uno,NM,Español,0.06,1,0.06,454
Forja de Úrabrask,Pirexia: Todos serán uno,NM,Inglés,5.8,1,5.8,471
Fuente del progreso,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,479
Fundiforme vehemente,Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,486
Fundiforme vehemente,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,486
Gangrenoide,Pirexia: Todos serán uno,NM,Español,0.2,2,0.4,495
Glóbulo de incubación,Pirexia: Todos serán uno,NM,Español,0.05,2,0.1,506
Gólem icorazado,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,521
Híbrido alavacío,Pirexia: Todos serán uno,NM,Inglés,0.2,1,0.2,553
Híbrido alavacío,Pirexia: Todos serán uno,NM,Español,0.12,3,0.36,553
Inmovilizador de Tamiyo,Pirexia: Todos serán uno,NM,Español,0.08,1,0.08,567
Inyector protésico,Pirexia: Todos serán uno,NM,Español,0.12,2,0.24,599
Isla (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,1,0.2,603
Isla (V.1),Pirexia: Todos serán uno,NM,Español,0.1,4,0.4,603
"Kemba, kha resistente",Pirexia: Todos serán uno,NM,Inglés,0.24,1,0.24,625
"Kemba, kha resistente",Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,625
"Koth, Fuego de Resistencia",Pirexia: Todos serán uno,NM,Español,0.3,1,0.3,630
Liberar de la carne,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,667
Líder de colmena aguijoneador,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,689
Manto del Laberinto,Pirexia: Todos serán uno,NM,Español,0.05,3,0.15,704
Micosintético en expansión,Pirexia: Todos serán uno,NM,Español,0.2,2,0.4,722
"Migloz, triturador del Laberinto",Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,725
Mirada aniquiladora,Pirexia: Todos serán uno,NM,Español,0.15,1,0.15,729
Moracalaveras bilioso,Pirexia: Todos serán uno,NM,Español,0.15,1,0.15,742
Mordisco infeccioso,Pirexia: Todos serán uno,NM,Español,0.25,1,0.25,743
Myr converso,Pirexia: Todos serán uno,NM,Español,0.12,4,0.48,749
Necromosquito,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,758
Necrotitán voraz,Pirexia: Todos serán uno,NM,Español,0.1,2,0.2,760
Observador contaminado,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,779
Ocaso del sol blanco,Pirexia: Todos serán uno,NM,Inglés,1.5,1,1.5,782
Ocaso del sol negro,Pirexia: Todos serán uno,NM,Inglés,0.3,1,0.3,783
Ocaso del sol verde,Pirexia: Todos serán uno,NM,Español,0.24,1,0.24,784
Ojo de Malcator,Pirexia: Todos serán uno,NM,Español,0.05,1,0.05,787
"Ovika, goliat enigmática",Pirexia: Todos serán uno,NM,Español,0.3,1,0.3,796
Pantano (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,1,0.2,803
Pantano (V.1),Pirexia: Todos serán uno,NM,Español,0.1,3,0.3,803
Precipitar el fin,Pirexia: Todos serán uno,NM,Español,0.2,2,0.4,842
Preámbulo a la piresis,Pirexia: Todos serán uno,NM,Español,0.17,2,0.34,845
Propagar la infección,Pirexia: Todos serán uno,NM,Español,0.11,2,0.22,854
Putredotisa necrógena,Pirexia: Todos serán uno,NM,Español,0.08,3,0.24,863
Quimera nucleosuero,Pirexia: Todos serán uno,NM,Español,0.04,2,0.08,867
Raíces sedientas,Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,883
Rechazar la imperfección,Pirexia: Todos serán uno,NM,Español,0.12,2,0.24,884
Refugio mirrodiano,Pirexia: Todos serán uno,NM,Español,0.12,2,0.24,898
Rematador de Óxida,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,906
Resistencia reunida,Pirexia: Todos serán uno,NM,Español,0.1,1,0.1,915
Resistencia reunida,Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,915
Ráfaga peligrosa,Pirexia: Todos serán uno,NM,Español,0.08,1,0.08,945
Sacrificio de Nahiri,Pirexia: Todos serán uno,NM,Español,0.08,2,0.16,958
Salir del tanque,Pirexia: Todos serán uno,NM,Español,0.15,3,0.45,961
Susurro del Dros,Pirexia: Todos serán uno,NM,Español,0.1,3,0.3,1006
Tablilla de perfeccionamiento,Pirexia: Todos serán uno,NM,Inglés,0.2,1,0.2,1010
Tablilla de perfeccionamiento,Pirexia: Todos serán uno,NM,Inglés,0.24,1,0.24,1010
Tanque de renacimiento,Pirexia: Todos serán uno,NM,Español,0.2,3,0.6,1014
"Thrun, rompedor del silencio",Pirexia: Todos serán uno,NM,Inglés,0.34,1,0.34,1028
Trampa de suero,Pirexia: Todos serán uno,NM,Español,0.2,1,0.2,1047
Tropiezo sin importancia,Pirexia: Todos serán uno,NM,Español,0.3,1,0.3,1060
Tropiezo sin importancia,Pirexia: Todos serán uno,NM,Español,0.2,2,0.4,1060
Tropiezo sin importancia,Pirexia: Todos serán uno,NM,Inglés,0.34,1,0.34,1060
"Unctus, gran metatecto",Pirexia: Todos serán uno,NM,Español,0.4,1,0.4,1068
